#lunisolar terms
##l lprime F D Omega longitude_sin longitude_sin*t longitude_cos obliquity_cos obliquity_cos*t,obliquity_sin

2 0 -2 2 0 -29.0 0.0 0.0 0.0 0.0 0.0
1 0 0 1 1 -19.0 0.0 0.0 10.0 0.0 0.0
0 1 0 2 2 12.0 0.0 0.0 -5.0 0.0 0.0
1 -1 2 -1 2 22.0 0.0 0.0 -9.0 0.0 0.0
-2 0 4 0 1 -10.0 0.0 0.0 5.0 0.0 0.0
2 1 0 0 1 -20.0 0.0 0.0 11.0 0.0 0.0
0 1 2 0 0 -20.0 0.0 0.0 0.0 0.0 0.0
0 -1 4 -2 2 -17.0 0.0 0.0 7.0 0.0 0.0
0 0 4 -2 4 15.0 0.0 0.0 -3.0 0.0 0.0
0 2 2 0 1 8.0 0.0 0.0 -4.0 0.0 0.0
-3 0 0 6 0 14.0 0.0 0.0 0.0 0.0 0.0
-1 -1 0 4 1 -12.0 0.0 0.0 6.0 0.0 0.0
1 -2 0 2 0 25.0 0.0 0.0 0.0 0.0 0.0
-1 0 0 4 2 -13.0 0.0 0.0 6.0 0.0 0.0
-1 -2 2 2 1 -14.0 0.0 0.0 8.0 0.0 0.0
-1 0 0 -2 2 13.0 0.0 0.0 -5.0 0.0 0.0
1 0 -2 -2 1 -17.0 0.0 0.0 9.0 0.0 0.0
0 0 -2 -2 1 -12.0 0.0 0.0 6.0 0.0 0.0
-2 0 -2 0 1 -10.0 0.0 0.0 5.0 0.0 0.0
0 0 0 3 1 10.0 0.0 0.0 -6.0 0.0 0.0
0 0 0 3 0 -15.0 0.0 0.0 0.0 0.0 0.0
-1 1 0 4 0 -22.0 0.0 0.0 0.0 0.0 0.0
-1 -1 2 2 0 28.0 0.0 0.0 -1.0 0.0 0.0
-2 0 2 3 2 15.0 0.0 0.0 -7.0 0.0 0.0
1 0 0 2 2 23.0 0.0 0.0 -10.0 0.0 0.0
0 -1 2 1 2 12.0 0.0 0.0 -5.0 0.0 0.0
3 -1 0 0 0 29.0 0.0 0.0 -1.0 0.0 0.0
2 0 0 1 0 -25.0 0.0 0.0 1.0 0.0 0.0
1 -1 2 0 0 22.0 0.0 0.0 0.0 0.0 0.0
0 0 2 1 0 -18.0 0.0 0.0 0.0 0.0 0.0
1 0 2 0 3 15.0 0.0 0.0 3.0 0.0 0.0
3 1 0 0 0 -23.0 0.0 0.0 0.0 0.0 0.0
3 -1 2 -2 2 12.0 0.0 0.0 -5.0 0.0 0.0
2 0 2 -1 1 -8.0 0.0 0.0 4.0 0.0 0.0
1 1 2 0 0 -19.0 0.0 0.0 0.0 0.0 0.0
0 0 4 -1 2 -10.0 0.0 0.0 4.0 0.0 0.0
1 2 2 0 2 21.0 0.0 0.0 -9.0 0.0 0.0
-2 0 0 6 0 23.0 0.0 0.0 -1.0 0.0 0.0
0 -1 0 4 1 -16.0 0.0 0.0 8.0 0.0 0.0
-2 -1 2 4 1 -19.0 0.0 0.0 9.0 0.0 0.0
0 -2 2 2 1 -22.0 0.0 0.0 10.0 0.0 0.0
0 -1 2 2 0 27.0 0.0 0.0 -1.0 0.0 0.0
-1 0 2 3 1 16.0 0.0 0.0 -8.0 0.0 0.0
-2 1 2 4 2 19.0 0.0 0.0 -8.0 0.0 0.0
2 0 0 2 2 9.0 0.0 0.0 -4.0 0.0 0.0
2 -2 2 0 2 -9.0 0.0 0.0 4.0 0.0 0.0
-1 1 2 3 2 -9.0 0.0 0.0 4.0 0.0 0.0
3 0 2 -1 2 -8.0 0.0 0.0 4.0 0.0 0.0
4 0 2 -2 1 18.0 0.0 0.0 -9.0 0.0 0.0
-1 0 0 6 0 16.0 0.0 0.0 -1.0 0.0 0.0
-1 -2 2 4 2 -10.0 0.0 0.0 4.0 0.0 0.0
-3 0 2 6 2 -23.0 0.0 0.0 9.0 0.0 0.0
-1 0 2 4 0 16.0 0.0 0.0 -1.0 0.0 0.0
3 0 0 2 1 -12.0 0.0 0.0 6.0 0.0 0.0
3 -1 2 0 1 -8.0 0.0 0.0 4.0 0.0 0.0
3 0 2 0 0 30.0 0.0 0.0 -2.0 0.0 0.0
1 0 4 0 2 24.0 0.0 0.0 -10.0 0.0 0.0
5 0 2 -2 2 10.0 0.0 0.0 -4.0 0.0 0.0
0 -1 2 4 1 -16.0 0.0 0.0 7.0 0.0 0.0
2 -1 2 2 1 -16.0 0.0 0.0 7.0 0.0 0.0
0 1 2 4 2 17.0 0.0 0.0 -7.0 0.0 0.0
1 -1 2 4 2 -24.0 0.0 0.0 10.0 0.0 0.0
3 -1 2 2 2 -12.0 0.0 0.0 5.0 0.0 0.0
3 0 2 2 1 -24.0 0.0 0.0 11.0 0.0 0.0
5 0 2 0 2 -23.0 0.0 0.0 9.0 0.0 0.0
0 0 2 6 2 -13.0 0.0 0.0 5.0 0.0 0.0
4 0 2 2 2 -15.0 0.0 0.0 7.0 0.0 0.0
0 -1 1 -1 1 0.0 0.0 -1988.0 0.0 0.0 -1679.0
-1 0 1 0 3 0.0 0.0 -63.0 0.0 0.0 -27.0
0 -2 2 -2 3 -4.0 0.0 0.0 0.0 0.0 0.0
1 0 -1 0 1 0.0 0.0 5.0 0.0 0.0 4.0
2 -2 0 -2 1 5.0 0.0 0.0 -3.0 0.0 0.0
-1 0 1 0 2 0.0 0.0 364.0 0.0 0.0 176.0
-1 0 1 0 1 0.0 0.0 -1044.0 0.0 0.0 -891.0
-1 -1 2 -1 2 -3.0 0.0 0.0 1.0 0.0 0.0
-2 2 0 2 2 4.0 0.0 0.0 -2.0 0.0 0.0
-1 0 1 0 0 0.0 0.0 330.0 0.0 0.0 0.0
-4 1 2 2 2 5.0 0.0 0.0 -2.0 0.0 0.0
-3 0 2 1 1 3.0 0.0 0.0 -2.0 0.0 0.0
-2 -1 2 0 2 -3.0 0.0 0.0 1.0 0.0 0.0
1 0 -2 1 1 -5.0 0.0 0.0 2.0 0.0 0.0
2 -1 -2 0 1 3.0 0.0 0.0 -1.0 0.0 0.0
-4 0 2 2 0 3.0 0.0 0.0 0.0 0.0 0.0
-3 1 0 3 0 3.0 0.0 0.0 0.0 0.0 0.0
-1 0 -1 2 0 0.0 0.0 5.0 0.0 0.0 0.0
0 -2 0 0 2 0.0 0.0 0.0 1.0 0.0 0.0
0 -2 0 0 2 4.0 0.0 0.0 -2.0 0.0 0.0
-3 0 0 3 0 6.0 0.0 0.0 0.0 0.0 0.0
-2 -1 0 2 2 5.0 0.0 0.0 -2.0 0.0 0.0
-1 0 -2 3 0 -7.0 0.0 0.0 0.0 0.0 0.0
-4 0 0 4 0 -12.0 0.0 0.0 0.0 0.0 0.0
2 1 -2 0 1 5.0 0.0 0.0 -3.0 0.0 0.0
2 -1 0 -2 2 3.0 0.0 0.0 -1.0 0.0 0.0
0 0 1 -1 0 -5.0 0.0 0.0 0.0 0.0 0.0
-1 2 0 1 0 3.0 0.0 0.0 0.0 0.0 0.0
-2 1 2 0 2 -7.0 0.0 0.0 3.0 0.0 0.0
1 1 0 -1 1 7.0 0.0 0.0 -4.0 0.0 0.0
1 0 1 -2 1 0.0 0.0 -12.0 0.0 0.0 -10.0
0 2 0 0 2 4.0 0.0 0.0 -2.0 0.0 0.0
1 -1 2 -3 1 3.0 0.0 0.0 -2.0 0.0 0.0
-1 1 2 -1 1 -3.0 0.0 0.0 2.0 0.0 0.0
-2 0 4 -2 2 -7.0 0.0 0.0 3.0 0.0 0.0
-2 0 4 -2 1 -4.0 0.0 0.0 2.0 0.0 0.0
-2 -2 0 2 1 -3.0 0.0 0.0 1.0 0.0 0.0
-2 0 -2 4 0 0.0 0.0 0.0 0.0 0.0 0.0
1 2 2 -4 1 -3.0 0.0 0.0 1.0 0.0 0.0
1 1 2 -4 2 7.0 0.0 0.0 -3.0 0.0 0.0
-1 2 2 -2 1 -4.0 0.0 0.0 2.0 0.0 0.0
2 0 0 -3 1 4.0 0.0 0.0 -2.0 0.0 0.0
-1 2 0 0 1 -5.0 0.0 0.0 3.0 0.0 0.0
0 0 0 -2 0 5.0 0.0 0.0 0.0 0.0 0.0
-1 -1 2 -2 2 -5.0 0.0 0.0 2.0 0.0 0.0
-1 1 0 0 2 5.0 0.0 0.0 -2.0 0.0 0.0
0 0 0 -1 2 -8.0 0.0 0.0 3.0 0.0 0.0
-2 1 0 1 0 9.0 0.0 0.0 0.0 0.0 0.0
1 -2 0 -2 1 6.0 0.0 0.0 -3.0 0.0 0.0
1 0 -2 0 2 -5.0 0.0 0.0 2.0 0.0 0.0
-3 1 0 2 0 3.0 0.0 0.0 0.0 0.0 0.0
-1 1 -2 2 0 -7.0 0.0 0.0 0.0 0.0 0.0
-1 -1 0 0 2 -3.0 0.0 0.0 1.0 0.0 0.0
-3 0 0 2 0 5.0 0.0 0.0 0.0 0.0 0.0
-3 -1 0 2 0 3.0 0.0 0.0 0.0 0.0 0.0
2 0 2 -6 1 -3.0 0.0 0.0 2.0 0.0 0.0
0 1 2 -4 2 4.0 0.0 0.0 -2.0 0.0 0.0
2 0 0 -4 2 3.0 0.0 0.0 -1.0 0.0 0.0
-2 1 2 -2 1 -5.0 0.0 0.0 2.0 0.0 0.0
0 -1 2 -4 1 4.0 0.0 0.0 -2.0 0.0 0.0
0 1 0 -2 2 9.0 0.0 0.0 -3.0 0.0 0.0
-1 0 0 -2 0 4.0 0.0 0.0 0.0 0.0 0.0
2 0 -2 -2 1 4.0 0.0 0.0 -2.0 0.0 0.0
-4 0 2 0 1 -3.0 0.0 0.0 2.0 0.0 0.0
-1 -1 0 -1 1 -4.0 0.0 0.0 2.0 0.0 0.0
0 0 -2 0 2 9.0 0.0 0.0 -3.0 0.0 0.0
-3 0 0 1 0 -4.0 0.0 0.0 0.0 0.0 0.0
-1 0 -2 1 0 -4.0 0.0 0.0 0.0 0.0 0.0
-2 0 -2 2 1 3.0 0.0 0.0 -2.0 0.0 0.0
0 0 -4 2 0 8.0 0.0 0.0 0.0 0.0 0.0
-2 -1 -2 2 0 3.0 0.0 0.0 0.0 0.0 0.0
1 0 2 -6 1 -3.0 0.0 0.0 2.0 0.0 0.0
-1 0 2 -4 2 3.0 0.0 0.0 -1.0 0.0 0.0
1 0 0 -4 2 3.0 0.0 0.0 -1.0 0.0 0.0
2 1 2 -4 2 -3.0 0.0 0.0 1.0 0.0 0.0
2 1 2 -4 1 6.0 0.0 0.0 -3.0 0.0 0.0
0 1 4 -4 4 3.0 0.0 0.0 0.0 0.0 0.0
0 1 4 -4 2 -3.0 0.0 0.0 1.0 0.0 0.0
-1 -1 -2 4 0 -7.0 0.0 0.0 0.0 0.0 0.0
-1 -3 0 2 0 9.0 0.0 0.0 0.0 0.0 0.0
-1 0 -2 4 1 -3.0 0.0 0.0 2.0 0.0 0.0
-2 -1 0 3 0 -3.0 0.0 0.0 0.0 0.0 0.0
0 0 -2 3 0 -4.0 0.0 0.0 0.0 0.0 0.0
-2 0 0 3 1 -5.0 0.0 0.0 3.0 0.0 0.0
0 -1 0 1 0 -13.0 0.0 0.0 0.0 0.0 0.0
-3 0 2 2 0 -7.0 0.0 0.0 0.0 0.0 0.0
1 1 -2 2 0 10.0 0.0 0.0 0.0 0.0 0.0
-1 1 0 2 2 3.0 0.0 0.0 -1.0 0.0 0.0
1 -2 2 -2 1 10.0 0.0 13.0 6.0 0.0 -5.0
0 0 1 0 2 0.0 0.0 30.0 0.0 0.0 14.0
0 0 1 0 1 0.0 0.0 -162.0 0.0 0.0 -138.0
0 0 1 0 0 0.0 0.0 75.0 0.0 0.0 0.0
-1 2 0 2 1 -7.0 0.0 0.0 4.0 0.0 0.0
0 0 2 0 2 -4.0 0.0 0.0 2.0 0.0 0.0
-2 0 2 0 2 4.0 0.0 0.0 -2.0 0.0 0.0
2 0 0 -1 1 5.0 0.0 0.0 -2.0 0.0 0.0
3 0 0 -2 1 5.0 0.0 0.0 -3.0 0.0 0.0
1 0 2 -2 3 -3.0 0.0 0.0 0.0 0.0 0.0
1 2 0 0 1 -3.0 0.0 0.0 2.0 0.0 0.0
2 0 2 -3 2 -4.0 0.0 0.0 2.0 0.0 0.0
-1 1 4 -2 2 -5.0 0.0 0.0 2.0 0.0 0.0
-2 -2 0 4 0 6.0 0.0 0.0 0.0 0.0 0.0
0 -3 0 2 0 9.0 0.0 0.0 0.0 0.0 0.0
0 0 -2 4 0 5.0 0.0 0.0 0.0 0.0 0.0
-1 -1 0 3 0 -7.0 0.0 0.0 0.0 0.0 0.0
-2 0 0 4 2 -3.0 0.0 0.0 1.0 0.0 0.0
-1 0 0 3 1 -4.0 0.0 0.0 2.0 0.0 0.0
2 -2 0 0 0 7.0 0.0 0.0 0.0 0.0 0.0
1 -1 0 1 0 -4.0 0.0 0.0 0.0 0.0 0.0
-1 0 0 2 0 4.0 0.0 0.0 0.0 0.0 0.0
0 -2 2 0 1 -6.0 0.0 -3.0 3.0 0.0 1.0
-1 0 1 2 1 0.0 0.0 -3.0 0.0 0.0 -2.0
-1 1 0 3 0 11.0 0.0 0.0 0.0 0.0 0.0
-1 -1 2 1 2 3.0 0.0 0.0 -1.0 0.0 0.0
0 -1 2 0 0 11.0 0.0 0.0 0.0 0.0 0.0
-2 1 2 2 1 -3.0 0.0 0.0 2.0 0.0 0.0
2 -2 2 -2 2 -1.0 0.0 3.0 3.0 0.0 -1.0
1 1 0 1 1 4.0 0.0 0.0 -2.0 0.0 0.0
1 0 1 0 1 0.0 0.0 -13.0 0.0 0.0 -11.0
1 0 1 0 0 3.0 0.0 6.0 0.0 0.0 0.0
0 2 0 2 0 -7.0 0.0 0.0 0.0 0.0 0.0
2 -1 2 -2 1 5.0 0.0 0.0 -3.0 0.0 0.0
0 -1 4 -2 1 -3.0 0.0 0.0 1.0 0.0 0.0
0 0 4 -2 3 3.0 0.0 0.0 0.0 0.0 0.0
0 1 4 -2 1 5.0 0.0 0.0 -3.0 0.0 0.0
4 0 2 -4 2 -7.0 0.0 0.0 3.0 0.0 0.0
2 2 2 -2 2 8.0 0.0 0.0 -3.0 0.0 0.0
2 0 4 -4 2 -4.0 0.0 0.0 2.0 0.0 0.0
-1 -2 0 4 0 11.0 0.0 0.0 0.0 0.0 0.0
-1 -3 2 2 2 -3.0 0.0 0.0 1.0 0.0 0.0
-3 0 2 4 2 3.0 0.0 0.0 -1.0 0.0 0.0
-3 0 2 -2 1 -4.0 0.0 0.0 2.0 0.0 0.0
-1 -1 0 -2 1 8.0 0.0 0.0 -4.0 0.0 0.0
-3 0 0 0 2 3.0 0.0 0.0 -1.0 0.0 0.0
-3 0 -2 2 0 11.0 0.0 0.0 0.0 0.0 0.0
0 1 0 -4 1 -6.0 0.0 0.0 3.0 0.0 0.0
-2 1 0 -2 1 -4.0 0.0 0.0 2.0 0.0 0.0
-4 0 0 0 1 -8.0 0.0 0.0 4.0 0.0 0.0
-1 0 0 -4 1 -7.0 0.0 0.0 3.0 0.0 0.0
-3 0 0 -2 1 -4.0 0.0 0.0 2.0 0.0 0.0
0 0 0 3 2 3.0 0.0 0.0 -1.0 0.0 0.0
-1 1 0 4 1 6.0 0.0 0.0 -3.0 0.0 0.0
1 -2 2 0 1 -6.0 0.0 0.0 3.0 0.0 0.0
0 1 0 3 0 6.0 0.0 0.0 0.0 0.0 0.0
-1 0 2 2 3 6.0 0.0 0.0 -1.0 0.0 0.0
0 0 2 2 2 5.0 0.0 0.0 -2.0 0.0 0.0
-2 0 2 2 2 -5.0 0.0 0.0 2.0 0.0 0.0
-1 1 2 2 0 -4.0 0.0 0.0 0.0 0.0 0.0
3 0 0 0 2 -4.0 0.0 0.0 2.0 0.0 0.0
2 1 0 1 0 4.0 0.0 0.0 0.0 0.0 0.0
2 -1 2 -1 2 6.0 0.0 0.0 -3.0 0.0 0.0
0 0 2 0 1 -4.0 0.0 0.0 2.0 0.0 0.0
0 0 3 0 3 0.0 0.0 -26.0 0.0 0.0 -11.0
0 0 3 0 2 0.0 0.0 -10.0 0.0 0.0 -5.0
-1 2 2 2 1 5.0 0.0 0.0 -3.0 0.0 0.0
-1 0 4 0 0 -13.0 0.0 0.0 0.0 0.0 0.0
1 2 2 0 1 3.0 0.0 0.0 -2.0 0.0 0.0
3 1 2 -2 1 4.0 0.0 0.0 -2.0 0.0 0.0
1 1 4 -2 2 7.0 0.0 0.0 -3.0 0.0 0.0
-2 -1 0 6 0 4.0 0.0 0.0 0.0 0.0 0.0
0 -2 0 4 0 5.0 0.0 0.0 0.0 0.0 0.0
-2 0 0 6 1 -3.0 0.0 0.0 2.0 0.0 0.0
-2 -2 2 4 2 -6.0 0.0 0.0 2.0 0.0 0.0
0 -3 2 2 2 -5.0 0.0 0.0 2.0 0.0 0.0
0 0 0 4 2 -7.0 0.0 0.0 3.0 0.0 0.0
-1 -1 2 3 2 5.0 0.0 0.0 -2.0 0.0 0.0
-2 0 2 4 0 13.0 0.0 0.0 0.0 0.0 0.0
2 -1 0 2 1 -4.0 0.0 0.0 2.0 0.0 0.0
1 0 0 3 0 -3.0 0.0 0.0 0.0 0.0 0.0
0 1 0 4 1 5.0 0.0 0.0 -2.0 0.0 0.0
0 1 0 4 0 -11.0 0.0 0.0 0.0 0.0 0.0
1 -1 2 1 2 5.0 0.0 0.0 -2.0 0.0 0.0
0 0 2 2 3 4.0 0.0 0.0 0.0 0.0 0.0
1 0 2 2 2 4.0 0.0 0.0 -2.0 0.0 0.0
-1 0 2 2 2 -4.0 0.0 0.0 2.0 0.0 0.0
-2 0 4 2 1 6.0 0.0 0.0 -3.0 0.0 0.0
2 1 0 2 1 3.0 0.0 0.0 -2.0 0.0 0.0
2 1 0 2 0 -12.0 0.0 0.0 0.0 0.0 0.0
2 -1 2 0 0 4.0 0.0 0.0 0.0 0.0 0.0
1 0 2 1 0 -3.0 0.0 0.0 0.0 0.0 0.0
0 1 2 2 0 -4.0 0.0 0.0 0.0 0.0 0.0
2 0 2 0 3 3.0 0.0 0.0 0.0 0.0 0.0
3 0 2 0 2 3.0 0.0 0.0 -1.0 0.0 0.0
1 0 2 0 2 -3.0 0.0 0.0 1.0 0.0 0.0
1 0 3 0 3 0.0 0.0 -5.0 0.0 0.0 -2.0
1 1 2 1 1 -7.0 0.0 0.0 4.0 0.0 0.0
0 2 2 2 2 6.0 0.0 0.0 -3.0 0.0 0.0
2 1 2 0 0 -3.0 0.0 0.0 0.0 0.0 0.0
2 0 4 -2 1 5.0 0.0 0.0 -3.0 0.0 0.0
4 1 2 -2 2 3.0 0.0 0.0 -1.0 0.0 0.0
-1 -1 0 6 0 3.0 0.0 0.0 0.0 0.0 0.0
-3 -1 2 6 2 -3.0 0.0 0.0 1.0 0.0 0.0
-1 0 0 6 1 -5.0 0.0 0.0 3.0 0.0 0.0
-3 0 2 6 1 -3.0 0.0 0.0 2.0 0.0 0.0
1 -1 0 4 1 -3.0 0.0 0.0 2.0 0.0 0.0
1 -1 0 4 0 12.0 0.0 0.0 0.0 0.0 0.0
-2 0 2 5 2 3.0 0.0 0.0 -1.0 0.0 0.0
1 -2 2 2 1 -4.0 0.0 0.0 2.0 0.0 0.0
3 -1 0 2 0 4.0 0.0 0.0 0.0 0.0 0.0
1 -1 2 2 0 6.0 0.0 0.0 0.0 0.0 0.0
0 0 2 3 1 5.0 0.0 0.0 -3.0 0.0 0.0
-1 1 2 4 1 4.0 0.0 0.0 -2.0 0.0 0.0
0 1 2 3 2 -6.0 0.0 0.0 3.0 0.0 0.0
-1 0 4 2 1 4.0 0.0 0.0 -2.0 0.0 0.0
2 0 2 1 1 6.0 0.0 0.0 -3.0 0.0 0.0
5 0 0 0 0 6.0 0.0 0.0 0.0 0.0 0.0
2 1 2 1 2 -6.0 0.0 0.0 3.0 0.0 0.0
1 0 4 0 1 3.0 0.0 0.0 -2.0 0.0 0.0
3 1 2 0 1 7.0 0.0 0.0 -4.0 0.0 0.0
3 0 4 -2 2 4.0 0.0 0.0 -2.0 0.0 0.0
-2 -1 2 6 2 -5.0 0.0 0.0 2.0 0.0 0.0
0 0 0 6 0 5.0 0.0 0.0 0.0 0.0 0.0
0 -2 2 4 2 -6.0 0.0 0.0 3.0 0.0 0.0
-2 0 2 6 1 -6.0 0.0 0.0 3.0 0.0 0.0
2 0 0 4 1 -4.0 0.0 0.0 2.0 0.0 0.0
2 0 0 4 0 10.0 0.0 0.0 0.0 0.0 0.0
2 -2 2 2 2 -4.0 0.0 0.0 2.0 0.0 0.0
0 0 2 4 0 7.0 0.0 0.0 0.0 0.0 0.0
1 0 2 3 2 7.0 0.0 0.0 -3.0 0.0 0.0
4 0 0 2 0 4.0 0.0 0.0 0.0 0.0 0.0
2 0 2 2 0 11.0 0.0 0.0 0.0 0.0 0.0
0 0 4 2 2 5.0 0.0 0.0 -2.0 0.0 0.0
4 -1 2 0 2 -6.0 0.0 0.0 2.0 0.0 0.0
3 0 2 1 2 4.0 0.0 0.0 -2.0 0.0 0.0
2 1 2 2 1 3.0 0.0 0.0 -2.0 0.0 0.0
4 1 2 0 2 5.0 0.0 0.0 -2.0 0.0 0.0
-1 -1 2 6 2 -4.0 0.0 0.0 2.0 0.0 0.0
-1 0 2 6 1 -4.0 0.0 0.0 2.0 0.0 0.0
1 -1 2 4 1 -3.0 0.0 0.0 2.0 0.0 0.0
1 1 2 4 2 4.0 0.0 0.0 -2.0 0.0 0.0
3 1 2 2 2 3.0 0.0 0.0 -1.0 0.0 0.0
5 0 2 0 1 -3.0 0.0 0.0 1.0 0.0 0.0
2 -1 2 4 2 -3.0 0.0 0.0 1.0 0.0 0.0
2 0 2 4 1 -3.0 0.0 0.0 2.0 0.0 0.0

